session_id,target
240,0.00033343711995717875
241,7.038756406826369e-06
242,1.9468444879581553e-08
243,3.5363197595524206e-09
244,1.7535377143949213e-05
245,7.80590900736722e-06
246,4.4638012824885647e-07
247,0.001808978889902467
248,0.0022998722825764146
249,2.9094279264751894e-07
250,1.0154596688640895e-05
251,0.17229262864348535
252,2.2282307221968216e-06
253,1.6944422040033433e-05
254,0.0005413194769669055
255,0.0001792190708241612
256,4.919717676858925e-10
257,5.6228897919442526e-05
258,0.00015228221977512044
259,0.00018425719086391328
260,0.00011501724753689608
261,2.2236509356363483e-06
262,0.00044876893579585655
263,2.760684573407524e-06
264,0.0003711275138926883
265,0.00017266939116251378
266,8.291705426176342e-07
267,1.7002845145014914e-11
268,1.4214426110358203e-05
269,4.5903021960855413e-05
270,0.0009302678613748735
271,3.6962417272081836e-07
272,2.415027862374329e-05
273,9.217440668457121e-06
274,0.00030926256867590897
275,0.0001335635808134402
276,7.053910812434562e-08
277,2.0832316319759746e-05
278,0.0001344901681346104
279,1.0534618671084941e-06
280,0.00018769695168685354
281,2.974675549570359e-06
282,1.1946257159149453e-05
283,0.00023321204075321247
284,6.739094029951999e-07
285,1.0957663884845142e-05
286,1.2214545003780205e-08
287,0.00010968156202976848
288,6.274823362055064e-07
289,0.00016737500571484146
290,4.77933733482726e-06
291,0.0002501891175395788
292,1.5410352676529158e-05
293,0.00011863384854429071
294,1.6787701655929206e-07
295,4.3236562756505794e-05
296,8.34196304062103e-06
297,3.0208171887579307e-05
298,1.8064419044200505e-05
299,5.422300823341294e-07
300,1.1125799106252506e-05
301,3.221535604614926e-06
302,5.865486412706049e-06
303,1.3439424481382104e-06
304,3.6628339170539706e-05
305,0.0002631115291846891
306,9.605674653227653e-08
307,0.0002470980648438677
308,5.594643079521699e-05
309,0.00027063474154103925
310,1.5526386824918613e-06
311,1.7372300587866523e-05
312,0.00016369185007343858
313,0.0017172901044978813
314,1.310795333274956e-06
315,2.024754182702797e-05
316,2.09040723452049e-05
317,1.836093811773539e-05
318,5.507805978974214e-06
319,4.0015289219044244e-05
320,8.46259345302693e-05
321,0.0005014432942112914
322,3.5415117679131577e-06
323,5.589719545764581e-06
324,0.00021543972399933677
325,3.716886214616076e-05
326,0.000312682369813303
327,5.8088503481713966e-06
328,7.237705550543249e-05
329,1.6435283667968575e-05
330,1.5772454029772734e-06
331,0.00011864957338145696
332,0.0005496349288583763
333,0.779164715492665
334,3.765876478873813e-06
335,4.075090866945695e-05
336,7.189827866466759e-05
337,0.01168307488159909
338,0.0002528487813767548
339,1.554402178052667e-06
340,0.000479705232161942
341,3.832181951501129e-07
342,6.564449119371157e-05
343,0.00011233538894446073
344,0.00020558036062983775
345,0.091452987726505
346,0.0004398741684326693
347,0.9810856990899633
348,1.3391521253893024e-07
349,4.253356814387639e-05
350,0.0011617288714444694
351,1.532810474755241e-05
352,0.0007654679092617637
353,0.002662164133870665
354,6.795150315601054e-05
355,0.0003116689058366587
356,0.00013788329075316484
357,3.39044794996421e-06
358,1.30303870441744e-07
359,0.0004469302923923066
360,1.5320561984342497e-05
361,0.0011157164928364363
362,0.0015868539447606834
363,5.584258909982457e-05
364,0.0002509190150653168
365,1.3958715684312867e-10
366,4.8560235432556175e-09
367,7.330036194284956e-07
368,0.00010511936484433154
369,3.157632265726552e-05
370,3.798184088750024e-05
371,6.326318723888663e-05
372,6.25651859985381e-06
373,1.9956569432604165e-06
374,5.749047004032154e-09
375,1.331481694829943e-05
376,0.00023539775424247626
377,0.00020646606655764466
378,9.80828388638588e-07
379,2.865041362289769e-08
380,0.00023468625189283256
381,8.783382862395996e-06
382,0.00017678026432201604
383,2.9719137767208147e-06
384,2.959839108327218e-05
385,7.257342628289028e-05
386,2.1974908912330364e-06
387,0.00013541528401132943
388,4.132349448384892e-05
389,5.836088949111214e-06
390,1.5895129764299e-05
391,6.7434664300146565e-06
392,8.109832289510616e-05
393,1.6789140215987456e-05
394,3.913355708076368e-06
395,0.00011189906310918545
396,3.640081095333532e-05
397,4.551664905620971e-06
398,5.4976835933077635e-06
399,1.608815014120083e-08
400,3.602095236750795e-06
401,1.3493479952363548e-08
402,1.9934458734471514e-06
403,2.1817785327863435e-06
404,0.007278918711870644
405,1.39782548415251e-05
406,0.00018412288135748227
407,4.0199616577268514e-06
408,3.2840076337587656e-06
409,1.8951836083567436e-05
410,1.709267595206263e-06
411,5.100608716754346e-05
412,1.5458003655704407e-06
413,6.849647527426577e-05
414,1.7061870962940973e-07
415,4.888626971481584e-10
416,2.034166769378197e-05
417,0.00027524396095007455
418,5.139738332014742e-07
419,7.52935534492443e-08
420,2.753388243341759e-05
421,0.00012226743704379952
422,0.0014120305325788722
423,5.295354889448803e-07
424,3.344462809697974e-05
425,6.028385388117186e-09
426,0.8269619748681052
427,4.999659572046978e-07
428,1.7108643292279999e-10
429,6.858746650591255e-05
430,1.6435283667968575e-05
431,6.897719709673391e-07
432,0.0007916374138850512
433,1.1387313796301212e-06
434,0.008242644771601302
435,2.753920439444433e-05
436,5.2382306732545384e-05
437,2.895770528536435e-05
438,2.6159465754999616e-05
439,2.8120543450151127e-05
440,8.00033949714762e-09
441,7.468630464868018e-05
442,3.6492715767764994e-06
443,8.998987229630148e-06
444,1.961826539303215e-05
445,4.660640597771962e-05
446,0.0014932125602303027
447,6.857718834030842e-06
448,0.00010999507189125543
449,4.460031892067038e-06
450,7.581862875725217e-05
451,9.456260444824196e-06
452,2.8240659539043755e-05
453,6.7281163379282645e-06
454,6.09712198671964e-08
455,2.8019023690081662e-05
456,2.6914004890334148e-06
457,3.058314487202504e-06
458,1.5762127959647102e-05
459,6.0026504144017275e-05
460,0.0004662572307380293
461,0.0002315909241042744
462,1.2040676453045707e-07
463,2.648942857093548e-08
464,1.4450481955630389e-05
465,1.9857897398896845e-05
466,6.371222466594108e-08
467,5.6678852369317206e-05
468,6.572741990306499e-06
469,1.2325060099186762e-05
470,4.075030595092454e-05
471,0.0006616655196990146
472,1.8219336579258e-06
473,0.0001427418028417042
474,2.9858446333349366e-07
475,0.0002714957150778681
476,2.2713969822886267e-06
477,2.728933944310444e-05
478,0.01882333393081228
479,0.9719898429199031
480,4.147071458749539e-05
481,0.0013812670211395372
482,0.00015827567520857892
483,0.00027844089827893195
484,0.00013994942006421225
485,4.203227832013806e-05
486,2.0922450612669004e-06
487,0.0002847609985355918
488,7.767773759982163e-05
489,4.5343413197217824e-05
490,8.188528396339281e-07
491,0.00025774380714297323
492,3.973911387087166e-05
493,0.00012367492715040226
494,9.562385240917189e-07
495,5.190186783189644e-06
496,0.0005465985230547911
497,7.393951945697869e-06
498,0.00043484591261626457
499,3.2020930596041428e-12
500,0.011004659875946492
501,0.00010975958589702746
502,0.018877750159603617
503,0.00290961823113176
504,0.0001738371728188051
505,0.0006328253746784354
506,4.0795263333530897e-07
507,0.00012069962823623975
508,5.852820748295997e-06
509,4.3705568643888674e-08
510,3.4620491421614966e-05
511,1.7880825167841294e-07
512,2.5797636116317407e-05
513,3.938416563828643e-07
514,0.00018810016534492218
515,0.0006810345326972896
516,9.546191176806105e-05
517,9.414538637316969e-05
518,3.818777786620449e-06
519,4.129486144617216e-05
520,2.6589801921002187e-05
521,0.0027361543900791055
522,0.0032823742224809666
523,8.59504820414856e-06
524,5.40495663995742e-05
525,0.008789804144306867
526,1.565345737017194e-05
527,3.4896945958128445e-05
528,5.545871479857999e-06
529,6.721345031984085e-05
530,5.627181931839776e-07
531,8.42555303249852e-06
532,8.07678055608636e-05
533,1.1522566846878924e-07
534,0.005222625709743574
535,9.129104775272066e-09
536,0.003865220347735825
537,0.0003145547246480793
538,5.7651257197734194e-05
539,1.985131354332857e-05
540,3.7727853740283186e-08
541,4.251656291806895e-06
542,1.9265432542880307e-05
543,6.808543493076848e-05
544,0.00046716754566660304
545,0.007877411886027532
546,1.864444514379589e-05
547,0.001662531069773899
548,5.39303238239593e-07
549,0.00022599968099803753
550,0.005765211243799846
551,3.186470382085188e-05
552,0.0001655241919343727
553,3.475391605649902e-07
554,1.4215760614431215e-07
555,3.563985848928471e-06
556,0.0006666909754857231
557,0.000332212219583399
558,0.0002843075256657668
559,0.003252463035225935
560,1.639217032415447e-05
561,5.227146042400224e-05
562,0.006281617853990304
563,0.00017295291648665242
564,4.6675479009307936e-05
565,3.973447883144107e-05
566,3.7675710464512686e-06
567,6.432831161138666e-07
568,1.6525522475682163e-05
569,3.416641295846318e-05
570,1.830837379374005e-05
571,2.2795481910145613e-05
572,0.0024988746982172083
573,1.8142647136222505e-06
574,2.935486497606401e-07
575,1.5848204315645064e-07
576,1.933516376500453e-05
577,0.0018406991117335886
578,1.1458879451148031e-06
579,9.778727537870868e-05
580,6.535607445392021e-07
581,0.0004348674457113371
582,1.1607674171023873e-05
583,8.387556903220085e-05
584,0.02344425722714255
585,5.584704475472917e-06
586,3.3367644189329834e-06
587,0.0004784889553934202
588,1.234621315179662e-05
589,0.0008116450792070419
590,8.850189355363262e-07
591,7.975324654659086e-07
592,9.028582860447562e-08
593,2.1614100291090653e-10
594,4.121975886665203e-06
595,1.2478109813102979e-05
596,6.659820868833737e-06
597,0.06970421443140389
598,2.442108901426112e-06
599,0.00017330181374679925
600,0.017589218452792953
601,0.00044941333781175265
602,0.001459573435789279
603,1.8449463422338727e-07
604,1.9188261338222653e-06
605,0.0005838243514242408
606,2.484472220162188e-05
607,0.00041531555759670815
608,1.7778163299566372e-05
609,8.791989106508416e-05
610,5.904214418262625e-08
611,1.7687425434570526e-06
612,0.002049772114356835
613,5.300419643559737e-07
614,4.4992593737659094e-05
615,1.351795725503729e-05
616,1.595627663178021e-05
617,0.0001282174853290241
618,4.702707070124173e-07
619,2.4136991068585253e-06
620,0.0005722597525998241
621,1.3973019030093573e-05
622,0.003252944267650641
623,2.647740466942242e-05
624,1.30303870441744e-07
625,0.0033407275391718217
626,8.639690595730141e-05
627,1.2140225306132226e-07
628,4.0293337396022866e-10
629,0.0020175464127091735
630,4.714096707790245e-07
631,2.1860847467468853e-06
632,0.00021401058536483483
633,0.008964927314829622
634,4.80104172334557e-05
635,3.149761347113191e-06
636,0.00011101073498331905
637,4.4365874903277104e-05
638,4.140250906734592e-05
639,1.7738912351825665e-06
640,1.9085435708478416e-08
641,3.490291952339764e-05
642,0.0002456598376222731
643,0.0009564517207773252
644,0.00018205829477681754
645,0.003942532041964245
646,1.955101317058918e-06
647,6.079706296213028e-06
648,5.188741902760143e-07
649,0.006564127050125526
650,5.4582003735519284e-06
651,3.505731623436562e-05
652,0.11781676146749588
653,0.005940942938546186
654,1.8143474602305096e-06
655,0.0001426619234259961
656,0.0005019538867109091
657,0.00042917719234902873
658,1.5167229770790855e-05
659,9.351879749157023e-06
660,0.00877091907727414
661,0.00028659805064907873
662,3.932602388358636e-07
663,2.4230718258530707e-07
664,5.808850745733394e-05
665,3.7129585737365143e-07
666,3.398686926622217e-05
667,0.0003439393689316966
668,0.2897945408771684
669,1.1601662256523381e-05
670,2.2769815310111252e-07
671,7.512505765589005e-05
672,0.0006389019530737348
673,0.04997262739217369
674,0.0003114081999428372
675,0.00010446234899189174
676,0.00010282771699924497
677,8.478600007689125e-06
678,0.0034799431540643486
679,5.660988198026848e-06
680,0.0005376440166737332
681,1.9427593025147e-06
682,4.902513939409387e-07
683,1.8579289259681365e-05
684,0.00019547904823607546
685,2.2605044624289264e-05
686,0.0002956601877325359
687,0.00022903544060712334
688,0.00012870407259535642
689,0.0026874656162753385
690,0.0002506737584690706
691,1.2771593870632507e-05
692,7.694837169988311e-07
693,0.0009618103413211546
694,1.5608759620371013e-05
695,3.8465318131877895e-05
696,5.85907287751293e-07
697,4.8481439863808265e-05
698,9.641840457760629e-05
699,0.00021947831692887884
700,7.268551107139359e-05
701,6.107588453051347e-05
702,6.902674668729976e-07
703,7.339275518934726e-05
704,5.0594801443666434e-05
705,9.113486242064073e-06
706,5.228072461806742e-05
707,3.005649854315786e-06
708,4.973702428482212e-06
709,0.08923642198190676
710,2.4003292522345514e-06
711,4.707718816688787e-07
712,6.693794576649648e-05
713,0.00010623115001469327
714,3.59029043830576e-05
715,1.0101054332955662e-06
716,0.0004450286436671826
717,0.00011572935935505647
718,5.35142265933226e-05
719,2.5919427668439945e-05
720,8.888705382426602e-07
721,7.800238617446189e-06
722,0.00015602821053572056
723,0.15866500605025177
724,7.489345802104705e-06
725,1.9365042939359311e-07
726,4.6034910222722473e-07
727,0.0001726093924267946
728,9.976541068362336e-05
729,6.790276724921584e-05
730,0.0002880434826281756
731,6.9070010385539314e-06
732,2.283406633141643e-05
733,1.6787061608207097e-08
734,0.00017048408939480725
735,0.12899459329738522
736,2.6020889373053063e-10
737,2.6356303305474238e-06
738,6.5539780459582045e-06
739,1.5647600954594205e-07
740,4.939660631840418e-05
741,0.00014372740677329115
742,0.001665916072684847
743,0.00019156413055769397
744,3.2880879095032765e-06
745,2.1189895721339937e-05
746,0.000314919299695902
747,2.9714697447517407e-05
748,4.6320272232163045e-05
749,0.008371392220026896
750,3.2499763715752946e-05
751,3.9818323003429165e-07
752,3.6042777289035916e-05
753,3.78742138705612e-06
754,2.5075855901941984e-07
755,1.5830001692082513e-06
756,0.0004478829055676499
757,0.00010242481462868468
758,8.866106660764411e-06
759,1.0087265180376062e-06
760,2.355244756777899e-05
761,3.545906703478195e-05
762,0.00012317882300553971
763,0.00012133345861789846
764,2.291379425889338e-05
765,0.00042365269618613516
766,4.292048223985391e-08
767,3.116063673349077e-05
768,2.0085611453882703e-06
769,6.737194805659052e-05
770,0.0022398909529649366
771,8.988629907447151e-05
772,0.00011254396025958708
773,0.00015602821053572056
774,5.7016784115748417e-05
775,2.8213371977548514e-05
776,0.0005723368495065441
777,0.0002851919315743919
778,3.398218475394987e-06
779,2.200819738275689e-06
780,2.8478884289016094e-05
781,0.00036355609943172383
782,0.00013556356157872393
783,3.9915860201980135e-05
784,2.3386336385117426e-05
785,1.903034317716748e-05
786,4.561421757509e-05
787,4.626003841742428e-06
788,1.065830315382199e-05
789,0.09174555305525157
790,5.162010869391605e-07
791,2.6209888873095147e-05
792,2.597716771453731e-05
793,1.7080407135713793e-05
794,2.2981698071169587e-05
795,8.69254646495485e-05
796,6.956519940159129e-08
797,0.00014321365358277958
798,9.549999271621573e-07
799,3.330269962460112e-08
800,9.479771625051672e-05
801,5.158883656766197e-07
802,6.398106486458985e-05
803,4.430706876528598e-06
804,0.0006903174761141943
805,4.4052967137986746e-05
806,1.0112565692833145e-12
807,3.2771805308339247e-06
808,1.3803046450556756e-07
809,0.05088306785061226
810,0.00033544101620103494
811,6.85701833653973e-09
812,6.726435948248956e-05
813,4.447695354675703e-05
814,0.00011419600743430819
815,0.0007794502941667205
816,1.2845852671358248e-05
817,0.009118021284952071
818,2.4684657499741497e-05
819,2.2795602553696094e-05
820,0.00042351537784165614
821,0.0004576296764002633
822,0.015187864217498353
823,0.0003588451096601326
824,2.2122526387114015e-05
825,3.420444729671325e-05
826,3.3040982841033338e-06
827,5.8378790041828144e-05
828,2.0972334668759795e-05
829,7.374467854119657e-05
830,5.0846793408849985e-06
831,0.004236350890378216
832,3.538068249064131e-07
833,1.3371948352422257e-05
834,2.0267077171436152e-06
835,0.046123702102486806
836,2.0163812895227018e-07
837,0.00015502596881513422
838,4.8219603393128915e-08
839,4.719167122316432e-05
840,1.2679707137805404e-05
841,1.0937204613674213e-06
842,0.00013131546511334884
843,0.0018042647408098602
844,0.0001213221367448767
845,1.7362492873851823e-05
846,3.22234315152391e-06
847,7.650509228047582e-06
848,3.3944275559458137e-06
849,5.943323176141194e-05
850,3.3145922886947775e-06
851,6.90723333028075e-07
852,5.867290733371687e-06
853,0.1299103691851619
854,2.1140620214734118e-06
855,1.2118843719109932e-06
856,5.634666962311656e-07
857,2.2605044624289264e-05
858,0.007261365241315459
859,0.00016804655004775039
860,3.519560324188544e-05
861,0.0003509563133417937
862,1.1646179682921996e-05
863,2.2889754739211098e-05
864,1.612132824258629e-05
865,0.0002739270186766652
866,3.361372331331015e-05
867,0.0001589787615622006
868,0.0004733965437539367
869,6.84069472603219e-07
870,1.20424785516754e-06
871,1.1565246286741728e-05
872,0.00017634812182394205
873,1.9392279538855025e-07
874,2.934450021874805e-05
875,1.5835010558744793e-05
876,9.255699949374051e-05
877,4.518619863645364e-05
878,1.5273737726212456e-05
879,1.177115586802615e-06
880,0.003130150794365967
881,0.00018641985942771533
882,3.943342643860145e-05
883,0.006218516092800678
884,0.00020462504323980933
885,6.287592913341281e-05
886,4.662289228300841e-06
887,5.26578771363172e-06
888,1.534876508363213e-07
889,4.404018170032595e-05
890,7.301252582035953e-07
891,2.1964334185199064e-06
892,0.010656011582794896
893,2.2605044624289264e-05
894,0.002195022221506638
895,0.008548391736656474
896,0.0566632916178437
897,2.5606411040477792e-08
898,0.008119902316874612
899,1.044477353130833e-06
900,0.0005433622115718309
901,0.013153887933512756
902,4.052120015877803e-07
903,2.1769960458894753e-05
904,1.3816180885925809e-05
905,0.0009143975168404124
906,7.216892609106932e-08
907,0.3882973429428671
908,0.00021926340003859763
909,3.2437736593684107e-06
910,8.71227178224455e-06
911,3.181045252255659e-07
912,7.783816651078943e-06
913,1.3417300509297839e-05
914,7.263375506757373e-05
915,3.498507136368322e-05
916,0.003382982340120241
917,2.903136717069896e-06
918,5.017951642749918e-05
919,1.30303870441744e-07
920,0.011597542186688008
921,0.0004998635630960361
922,1.3710497926166684e-05
923,8.462167267923985e-06
924,2.481113396460373e-07
925,0.08829641211073445
926,1.2417964598879328e-07
927,3.2004091327295905e-05
928,0.00023031248233767516
929,0.05157936726044331
930,0.003463600387363225
931,4.5021094732460674e-05
932,0.0003528492892987172
933,8.410214871541894e-05
934,1.3035415954967432e-05
935,6.824158860507695e-07
936,0.00026807198650262307
937,1.6629797435345834e-07
938,0.0006892756967980184
939,0.0006140050584650563
940,4.6648825731759144e-05
941,3.27621005453117e-08
942,5.497893321105633e-06
943,0.02057076959056325
944,2.3132121507113448e-05
945,0.0065466002506409625
946,2.2952648806360264e-05
947,1.546859561774309e-06
948,5.560690282745966e-11
949,1.9518806333969834e-06
950,6.15052864082538e-07
951,2.287920550645198e-05
952,3.998812469035853e-05
953,1.762430918063275e-06
954,0.0008511799639875512
955,1.1410059258871146e-07
956,5.08053899955209e-07
957,1.2417964598879328e-07
958,0.00013874405430918673
959,0.0036408385967439645
960,7.783053379140794e-07
961,2.8516219707143603e-06
962,0.00018701702277549825
963,1.9043537275757313e-08
964,0.00030604655269567165
965,0.0015551247902332414
966,9.925573039880178e-05
967,7.559257138674685e-08
968,0.00015140324515313
969,2.578475843429123e-10
970,4.706061775633871e-05
971,3.448248027752129e-06
972,4.413881963334224e-05
973,4.0507804080329755e-05
974,2.8607078325577163e-05
975,7.180181080363568e-05
976,1.0842808078442026e-05
977,0.0018147999658538966
978,1.104922145698923e-05
979,0.00045392277579888135
980,1.9877480148190326e-09
981,1.5757405751172289e-07
982,3.842974198427576e-06
983,0.00040664002748403035
984,1.733822556791032e-06
985,0.2505753666975137
986,0.01447058460116368
987,1.585355666573037e-05
988,7.493224961296857e-06
989,0.00015222651396445543
990,9.848784705725995e-08
991,0.0005536822242153222
992,8.180144754310312e-06
993,1.276382856269496e-07
994,3.0126275312166696e-05
995,1.949160933896738e-05
996,5.331464915342594e-07
997,0.0025849504653953493
998,0.0001883264012482263
999,6.048894707620239e-05
1000,0.0003158747940674677
1001,2.4268155582352267e-05
1002,0.0015582266588348174
1003,2.407284001174479e-08
1004,4.301367874225571e-06
1005,1.8504250962461954e-05
1006,0.00012170484397947563
1007,6.867297631419851e-06
1008,0.053224873584533094
1009,8.686082432943886e-05
1010,2.3318448106927235e-05
1011,1.956562534000398e-05
1012,9.362691402004543e-07
1013,0.000523182727558494
1014,3.914998860026094e-05
1015,9.73552412618354e-07
1016,0.0004888916351663165
1017,0.09630946928947412
1018,4.3886578975316e-08
1019,7.922904372018096e-06
1020,2.44168465633674e-05
1021,1.3593411887774015e-06
1022,0.0005128842394208885
1023,1.572556127259353e-07
1024,4.223084424336937e-08
1025,0.005171377835651143
1026,0.015115756125827322
1027,2.26206634614564e-05
1028,1.1817901807524755e-06
1029,4.731098094702685e-06
1030,0.00023728661798071236
1031,3.2525886294801437e-06
1032,7.058005104347348e-05
1033,3.2146885935109047e-09
1034,0.00852793044166252
1035,8.702835777383869e-09
1036,0.0004392859894206043
1037,2.289386469448946e-06
1038,0.000254811434175024
1039,1.5916793512674963e-07
1040,9.271611814971305e-06
1041,0.00019549128473252115
1042,2.2780108252328825e-05
1043,4.87144815252907e-06
1044,8.07919345422949e-06
1045,1.603456934545142e-05
1046,4.891130180964148e-06
1047,1.0121774857475126e-09
1048,0.0013815043968414176
1049,3.188569478874205e-05
1050,1.6595352414230622e-06
1051,7.18552877333292e-05
1052,9.310795567848587e-05
1053,8.57907190360863e-07
1054,0.00031902859462029024
1055,3.600045957655699e-05
1056,9.153560879958636e-06
1057,0.006686289271648174
1058,1.3646183627201758e-05
1059,1.9315972194824282e-05
1060,0.0031086315870655335
1061,5.5724290868736124e-05
1062,0.00019196480550540357
1063,1.0983205691977666e-05
1064,3.680353437846283e-08
1065,1.9951226445320694e-06
1066,1.2901140613205828e-05
1067,1.1469441946511232e-05
1068,0.01391080699781851
1069,1.5616782652112648e-05
1070,1.6550370753291644e-07
1071,0.0071464795570886745
1072,7.58946904369013e-05
1073,3.731810909979103e-05
1074,0.16060912736148975
1075,0.00028517352723547344
1076,7.887767890641406e-06
1077,5.410406568984215e-05
1078,2.2896698476100633e-07
1079,1.0225360238399004e-06
1080,1.0170493056673897e-05
